"지점명","평균기온","일강수량"
대전,10.3,
대전,10.3,1.8
대전,10.3,10.3
대전,10.5,1.4
대전,10.7,
대전,10.8,
대전,10.8,
대전,10.8,
대전,10.9,3.6
대전,11,
대전,11.1,
대전,11.1,
대전,11.1,0
대전,11.2,
대전,11.2,
대전,11.3,
대전,11.3,1.8
대전,11.4,
대전,11.6,
대전,11.6,
대전,11.7,
대전,11.7,6.8
대전,11.8,
대전,11.8,
대전,11.8,0
대전,11.8,0
대전,12,
대전,12.2,0
대전,12.2,20.5
대전,12.2,4.8
대전,12.3,
대전,12.3,
대전,12.4,
대전,12.5,
대전,12.5,11.1
대전,12.6,
대전,12.9,
대전,13,
대전,13,
대전,13,
대전,13,2.6
대전,13.1,
대전,13.1,0.6
대전,13.2,
대전,13.3,
대전,13.4,
대전,13.4,
대전,13.5,
대전,13.6,15.3
대전,13.7,
대전,13.7,0.5
대전,13.9,
대전,14.3,
대전,14.3,
대전,14.3,
대전,14.4,
대전,15,30.2
대전,15.1,
대전,15.2,2.3
대전,15.2,2.6
대전,15.3,0.1
대전,15.4,
대전,15.4,13.5
대전,15.6,
대전,15.8,
대전,15.8,
대전,15.8,
대전,15.8,2.9
대전,16.2,0.5
대전,16.2,0.7
대전,16.3,
대전,16.4,22
대전,16.4,3.3
대전,16.6,0
대전,16.8,
대전,16.8,1.5
대전,16.9,0.1
대전,16.9,13
대전,17,
대전,17,1
대전,17.2,5.2
대전,17.6,
대전,17.9,
대전,17.9,
대전,17.9,
대전,18.5,
대전,18.6,
대전,18.6,1.2
대전,18.6,9.7
대전,18.8,
대전,19,0.1
대전,19.2,24.2
대전,19.6,
대전,19.6,
대전,19.9,
대전,2.1,
대전,2.4,0
대전,2.6,
대전,2.6,
대전,2.6,0.1
대전,2.7,
대전,2.9,
대전,2.9,
대전,20.1,
대전,20.2,0
대전,20.3,
대전,20.3,0
대전,20.6,3.4
대전,20.7,32.2
대전,20.7,5
대전,20.7,7.1
대전,20.9,
대전,20.9,4.5
대전,20.9,6.7
대전,21,0
대전,21,6.7
대전,21.1,
대전,21.2,1.4
대전,21.3,
대전,21.3,
대전,21.3,43.7
대전,21.4,0.2
대전,21.5,
대전,21.5,19.1
대전,21.6,
대전,21.7,0.3
대전,21.8,0
대전,21.8,16.6
대전,21.9,
대전,22,0.7
대전,22.1,0.1
대전,22.2,0.1
대전,22.2,0.2
대전,22.3,
대전,22.4,
대전,22.4,
대전,22.4,28.3
대전,22.5,
대전,22.5,10.2
대전,22.5,5.6
대전,22.6,
대전,22.6,
대전,22.6,1.9
대전,22.6,22
대전,22.6,34.3
대전,22.7,0
대전,22.7,13.7
대전,22.8,0
대전,22.8,0
대전,22.8,65
대전,22.9,
대전,22.9,
대전,22.9,0.1
대전,22.9,5.1
대전,23,
대전,23,1.7
대전,23.1,52.4
대전,23.2,
대전,23.2,
대전,23.2,0
대전,23.2,42.2
대전,23.3,
대전,23.4,
대전,23.4,
대전,23.4,2.4
대전,23.5,
대전,23.5,12.6
대전,23.5,24.2
대전,23.6,
대전,23.6,
대전,23.6,
대전,23.6,
대전,23.6,15.6
대전,23.7,
대전,23.7,22.7
대전,23.9,
대전,23.9,
대전,23.9,
대전,24.1,
대전,24.3,
대전,24.3,25.2
대전,24.3,3.2
대전,24.4,
대전,24.4,
대전,24.4,5.2
대전,24.5,44.9
대전,24.7,1.1
대전,24.8,
대전,24.8,
대전,24.8,4.3
대전,24.9,0
대전,25,0.5
대전,25.2,
대전,25.3,
대전,25.5,0.1
대전,25.5,0.7
대전,25.6,0
대전,25.7,
대전,25.7,0.3
대전,25.7,1.6
대전,26,
대전,26,2.5
대전,26,34
대전,26.2,
대전,26.2,4.2
대전,26.4,38.6
대전,26.6,
대전,26.7,
대전,26.7,
대전,26.7,0
대전,26.7,0
대전,26.9,
대전,27,
대전,27,10
대전,27.1,
대전,27.2,0.2
대전,27.3,16.5
대전,27.3,19.8
대전,27.3,7.8
대전,27.4,
대전,27.6,
대전,27.6,
대전,27.7,
대전,27.7,11.1
대전,28,5.1
대전,28.1,
대전,28.4,1.3
대전,28.7,0
대전,29.2,
대전,29.3,0
대전,29.5,
대전,29.5,
대전,29.7,
대전,29.7,
대전,29.7,0.1
대전,29.8,
대전,29.8,0.7
대전,29.9,
대전,3,0.2
대전,3,0.5
대전,3.3,
대전,3.4,0
대전,3.7,0
대전,3.8,
대전,3.9,
대전,30.1,
대전,30.2,
대전,30.2,
대전,30.2,1.4
대전,30.6,
대전,30.8,0
대전,4,
대전,4.3,
대전,4.4,
대전,4.5,
대전,4.5,1.6
대전,4.7,0
대전,4.9,
대전,4.9,4.6
대전,5.3,
대전,5.3,3.6
대전,5.4,
대전,5.4,
대전,5.6,
대전,5.6,
대전,5.7,0.6
대전,5.7,3
대전,5.8,0
대전,5.9,3
대전,6,
대전,6,0
대전,6.1,
대전,6.1,0
대전,6.1,20.7
대전,6.2,4
대전,6.3,
대전,6.4,0
대전,6.6,1.5
대전,6.7,
대전,6.7,
대전,6.7,
대전,6.7,0
대전,6.9,
대전,7.1,
대전,7.2,
대전,7.3,
대전,7.3,8.1
대전,7.4,0
대전,7.4,2.9
대전,7.5,
대전,7.5,
대전,7.6,
대전,7.7,2.8
대전,7.9,
대전,8,
대전,8,
대전,8.2,
대전,8.2,50.8
대전,8.3,
대전,8.3,
대전,8.3,0.1
대전,8.3,12.2
대전,8.5,
대전,8.7,
대전,8.7,
대전,8.7,
대전,8.9,
대전,9,
대전,9,6.7
대전,9.1,1
대전,9.3,
대전,9.4,
대전,9.5,
대전,9.6,
대전,9.6,
대전,9.6,
대전,9.9,
동두천,-0.2,
동두천,-0.3,
동두천,-0.3,
동두천,-0.3,
동두천,-0.4,
동두천,-0.7,0
동두천,-0.8,0.4
동두천,-1,
동두천,-1.2,
동두천,-1.9,0.1
동두천,-10.3,
동두천,-12.4,
동두천,-12.9,
동두천,-13.8,
동두천,-15.7,
동두천,-16.1,
동두천,-2.4,
동두천,-2.4,
동두천,-2.5,0.3
동두천,-3,
동두천,-3.1,
동두천,-3.3,
동두천,-3.4,
동두천,-3.8,3.2
동두천,-4.5,
동두천,-4.7,5.8
동두천,-5.1,
동두천,-5.3,0.3
동두천,-5.4,
동두천,-5.5,1.8
동두천,-5.7,
동두천,-5.7,0.5
동두천,-6.1,
동두천,-6.2,
동두천,-6.3,
동두천,-6.3,
동두천,-6.3,
동두천,-6.6,1.9
동두천,-6.7,0
동두천,-7.1,1.6
동두천,-7.5,
동두천,-7.7,
동두천,-7.8,
동두천,-8.8,
동두천,-8.8,
동두천,-9.1,
동두천,-9.2,1.9
동두천,-9.6,0
동두천,-9.9,
동두천,0.2,
동두천,0.3,
동두천,0.3,
동두천,0.4,
동두천,0.4,0.1
동두천,0.5,1.3
동두천,0.6,
동두천,0.6,
동두천,0.7,
동두천,0.9,
동두천,1.1,0.1
동두천,1.2,
동두천,1.5,
동두천,1.6,2.1
동두천,1.8,
동두천,10,
동두천,10,
동두천,10,0.4
동두천,10.1,
동두천,10.3,8.7
동두천,10.4,
동두천,10.4,
동두천,10.4,0.3
동두천,10.6,
동두천,10.6,17.5
동두천,10.7,11.3
동두천,10.8,
동두천,10.9,
동두천,10.9,
동두천,11.1,0.1
동두천,11.4,
동두천,11.5,
동두천,11.5,
동두천,11.5,
동두천,11.6,
동두천,11.8,0.3
동두천,11.9,
동두천,11.9,
동두천,11.9,
동두천,12,
동두천,12,
동두천,12,28.6
동두천,12.2,0.6
동두천,12.3,
동두천,12.3,49
동두천,12.4,
동두천,12.5,24.5
동두천,12.6,0.5
동두천,12.7,
동두천,12.9,
동두천,13,1.4
동두천,13,21.2
동두천,13.1,
동두천,13.2,0.2
동두천,13.3,
동두천,13.3,1
동두천,13.4,
동두천,13.4,3.2
동두천,13.5,
동두천,13.6,
동두천,13.7,
동두천,14,2.9
동두천,14.1,1.7
동두천,14.2,10.8
동두천,14.3,22.5
동두천,14.4,
동두천,14.7,
동두천,14.9,
동두천,15,
동두천,15.5,3.1
동두천,15.6,12.5
동두천,15.9,
동두천,16,0.2
동두천,16.1,
동두천,16.1,79.4
동두천,16.3,
동두천,16.4,
동두천,16.4,1.4
동두천,16.4,7.4
동두천,16.9,
동두천,17.1,4
동두천,17.3,0
동두천,17.3,1.7
동두천,17.6,0
동두천,17.6,1
동두천,17.7,
동두천,17.7,13.8
동두천,17.7,3.1
동두천,17.8,
동두천,17.8,
동두천,17.8,3.3
동두천,17.9,
동두천,18.1,
동두천,18.2,
동두천,18.2,
동두천,18.4,
동두천,18.5,0.1
동두천,18.5,13.5
동두천,18.6,0
동두천,18.6,14.8
동두천,18.6,29
동두천,18.9,
동두천,19.1,
동두천,19.1,5.5
동두천,19.1,7.5
동두천,19.2,
동두천,19.2,0
동두천,19.5,1.7
동두천,19.6,1.6
동두천,19.7,
동두천,19.7,
동두천,19.7,0
동두천,19.7,0
동두천,19.7,35
동두천,19.8,0
동두천,19.9,5.3
동두천,2.3,
동두천,2.3,
동두천,2.3,0
동두천,2.4,70.7
동두천,2.6,
동두천,2.8,1.1
동두천,2.9,
동두천,2.9,4.7
동두천,20.4,0
동두천,20.4,0.5
동두천,20.5,
동두천,20.6,
동두천,20.6,1.6
동두천,20.7,4.8
동두천,20.8,
동두천,20.8,14
동두천,20.8,16
동두천,20.8,3.8
동두천,20.8,50.1
동두천,20.9,
동두천,20.9,
동두천,20.9,
동두천,20.9,
동두천,20.9,1
동두천,21,
동두천,21,14.4
동두천,21.1,0
동두천,21.1,3.6
동두천,21.2,
동두천,21.2,0.1
동두천,21.2,36.8
동두천,21.3,
동두천,21.4,
동두천,21.4,
동두천,21.4,2.2
동두천,21.5,
동두천,21.5,
동두천,21.5,
동두천,21.5,0
동두천,21.5,34.8
동두천,21.5,4
동두천,21.6,
동두천,21.6,1.6
동두천,21.7,
동두천,21.7,2.3
동두천,21.9,
동두천,21.9,13.3
동두천,22,
동두천,22.1,
동두천,22.3,23.7
동두천,22.4,
동두천,22.4,
동두천,22.4,0.9
동두천,22.5,52.7
동두천,22.6,
동두천,22.7,
동두천,22.7,
동두천,22.7,0
동두천,22.8,
동두천,22.8,12.8
동두천,22.8,14.1
동두천,22.9,
동두천,22.9,
동두천,22.9,
동두천,22.9,
동두천,23,
동두천,23,5.8
동두천,23.3,
동두천,23.3,1.2
동두천,23.4,0.1
동두천,23.6,0
동두천,23.9,
동두천,23.9,
동두천,23.9,26.7
동두천,24,0.3
동두천,24.1,2.3
동두천,24.2,
동두천,24.2,0
동두천,24.2,2.1
동두천,24.3,
동두천,24.4,
동두천,24.4,1.3
동두천,24.5,
동두천,24.7,
동두천,24.8,0
동두천,24.8,1.8
동두천,25.2,
동두천,25.2,0
동두천,25.2,25.3
동두천,25.3,
동두천,25.3,1.1
동두천,25.4,
동두천,25.4,0
동두천,25.5,
동두천,25.5,
동두천,25.5,0.8
동두천,25.5,1.4
동두천,25.9,
동두천,26,0
동두천,26.2,0
동두천,26.3,15.8
동두천,26.7,0.4
동두천,26.8,
동두천,27,
동두천,27,
동두천,27,
동두천,27,
동두천,27.1,
동두천,27.6,
동두천,27.8,
동두천,27.8,1.7
동두천,27.9,
동두천,28.5,
동두천,28.5,
동두천,28.8,
동두천,28.9,
동두천,28.9,
동두천,29,
동두천,29.2,
동두천,29.3,
동두천,29.4,
동두천,3,
동두천,3.1,
동두천,3.1,
동두천,3.2,
동두천,3.3,0.6
동두천,3.4,
동두천,3.5,
동두천,3.5,0.8
동두천,3.7,
동두천,3.7,
동두천,3.7,0
동두천,3.9,
동두천,3.9,
동두천,4,
동두천,4,
동두천,4.1,
동두천,4.2,0.4
동두천,4.3,
동두천,4.5,1.1
동두천,4.5,22.6
동두천,4.6,
동두천,4.6,
동두천,4.7,
동두천,4.8,
동두천,4.8,
동두천,4.8,1.4
동두천,4.9,
동두천,5,
동두천,5.1,
동두천,5.3,0
동두천,5.4,
동두천,5.4,
동두천,5.5,
동두천,5.6,
동두천,5.7,
동두천,5.7,0
동두천,5.8,
동두천,5.9,3.3
동두천,6,2.3
동두천,6.4,
동두천,6.4,
동두천,6.8,
동두천,6.9,
동두천,7,
동두천,7.3,0
동두천,7.4,
동두천,7.4,
동두천,7.4,
동두천,7.4,0.6
동두천,7.6,
동두천,7.7,
동두천,7.9,
동두천,7.9,
동두천,8,
동두천,8.1,
동두천,8.1,
동두천,8.1,0.5
동두천,8.1,20
동두천,8.2,
동두천,8.6,
동두천,8.6,9.3
동두천,8.7,
동두천,8.8,
동두천,8.9,
동두천,8.9,4.3
동두천,9.1,0.9
동두천,9.1,13.4
동두천,9.3,
동두천,9.3,0
동두천,9.4,
동두천,9.4,0.7
동두천,9.4,5.9
동두천,9.5,
동두천,9.5,
동두천,9.6,0.2
동두천,9.7,0.2
동두천,9.8,0.4
동두천,9.9,
동두천,9.9,
동해,-0.1,6.6
동해,-0.2,
동해,-0.2,
동해,-0.2,
동해,-0.7,
동해,-0.8,
동해,-1,
동해,-1.1,
동해,-1.2,0.1
동해,-1.3,
동해,-1.5,
동해,-2,
동해,-2.3,
동해,-2.6,
동해,-3.2,
동해,-3.2,21.3
동해,-3.7,
동해,-4.1,
동해,-4.2,
동해,-4.4,
동해,-5.5,
동해,-6.4,
동해,-7.8,
동해,-9.4,0
동해,-9.6,
동해,0.3,
동해,0.4,
동해,0.4,
동해,0.6,0
동해,0.8,
동해,0.8,
동해,1.8,
동해,1.8,0
동해,1.9,
동해,10,
동해,10,1.3
동해,10.1,16.4
동해,10.2,
동해,10.2,1.6
동해,10.3,4.6
동해,10.4,
동해,10.4,
동해,10.4,
동해,10.4,0
동해,10.5,
동해,10.6,
동해,10.6,15.6
동해,10.6,34.8
동해,10.7,
동해,10.7,
동해,10.7,8.8
동해,10.8,
동해,11.1,
동해,11.1,
동해,11.1,0
동해,11.2,
동해,11.3,0.4
동해,11.4,
동해,11.4,
동해,11.4,9
동해,11.5,
동해,11.6,
동해,11.7,
동해,11.7,9.9
동해,12,
동해,12.1,20.5
동해,12.2,
동해,12.2,4.6
동해,12.3,
동해,12.3,
동해,12.3,7.1
동해,12.4,
동해,12.4,
동해,12.4,
동해,12.4,
동해,12.4,
동해,12.5,1.5
동해,12.6,
동해,12.6,
동해,12.7,
동해,13,
동해,13,
동해,13,2.2
동해,13.1,
동해,13.1,0.5
동해,13.1,49.6
동해,13.2,
동해,13.2,
동해,13.3,
동해,13.4,1.9
동해,13.5,0.3
동해,13.5,1.7
동해,13.6,
동해,13.7,
동해,13.7,
동해,13.8,
동해,13.9,11.7
동해,14,
동해,14,
동해,14,
동해,14,
동해,14,
동해,14.1,
동해,14.1,4.2
동해,14.2,
동해,14.3,
동해,14.3,11.5
동해,14.4,
동해,14.4,
동해,14.4,0.3
동해,14.6,
동해,14.6,
동해,14.7,
동해,14.7,
동해,14.7,4.8
동해,14.9,
동해,15.1,
동해,15.1,
동해,15.2,6.8
동해,15.4,0.4
동해,15.7,0.2
동해,15.8,0.2
동해,15.8,16
동해,16.1,14.6
동해,16.2,
동해,16.4,
동해,16.5,
동해,16.7,4.4
동해,16.8,0
동해,16.8,0.2
동해,16.8,0.3
동해,16.9,
동해,16.9,2.6
동해,17.1,
동해,17.2,25.4
동해,17.5,
동해,17.5,43.4
동해,17.6,3.2
동해,17.7,0
동해,17.8,
동해,17.9,
동해,17.9,0.2
동해,18,
동해,18.1,
동해,18.2,0
동해,18.2,14.2
동해,18.4,
동해,18.5,
동해,18.5,2.9
동해,18.6,
동해,18.6,0.9
동해,18.7,9.2
동해,18.9,
동해,18.9,
동해,19,
동해,19.1,
동해,19.1,23.6
동해,19.2,17.9
동해,19.3,
동해,19.3,0
동해,19.3,0.8
동해,19.5,0.4
동해,19.6,
동해,19.6,
동해,19.6,
동해,19.6,0
동해,19.7,0
동해,19.8,1.8
동해,2.1,
동해,2.3,
동해,2.3,
동해,2.4,
동해,2.4,3.8
동해,2.5,
동해,2.5,
동해,2.7,
동해,20,103.5
동해,20,12.2
동해,20.1,
동해,20.1,0
동해,20.1,1
동해,20.2,
동해,20.3,
동해,20.3,41.3
동해,20.4,
동해,20.5,3.1
동해,20.6,0.5
동해,20.6,1.7
동해,20.6,10.6
동해,20.7,0.3
동해,20.8,0
동해,20.9,
동해,20.9,
동해,20.9,0
동해,20.9,2.6
동해,20.9,4.4
동해,21,
동해,21,
동해,21,0
동해,21,28.9
동해,21,51
동해,21.1,0
동해,21.2,0.3
동해,21.2,39.8
동해,21.3,
동해,21.3,
동해,21.3,
동해,21.3,0
동해,21.4,
동해,21.4,
동해,21.5,0.2
동해,21.7,
동해,21.8,
동해,21.8,2.2
동해,21.8,61.8
동해,21.9,
동해,21.9,
동해,21.9,2.1
동해,22,
동해,22,
동해,22,0
동해,22.1,25.4
동해,22.2,0
동해,22.2,3
동해,22.2,85.5
동해,22.3,0.6
동해,22.4,0
동해,22.4,1.1
동해,22.4,43
동해,22.4,8.4
동해,22.5,4.6
동해,22.6,0.2
동해,22.7,
동해,22.7,
동해,22.7,
동해,22.7,
동해,22.8,
동해,22.9,
동해,23,1.8
동해,23,2.8
동해,23.1,
동해,23.1,5
동해,23.2,6.3
동해,23.3,
동해,23.3,
동해,23.3,0
동해,23.3,21.1
동해,23.4,1
동해,23.7,
동해,23.7,
동해,23.9,2.7
동해,24,29.9
동해,24,38.7
동해,24.3,
동해,24.4,
동해,24.4,
동해,24.8,14.1
동해,25,
동해,25.3,
동해,25.3,
동해,25.3,
동해,25.4,
동해,25.5,
동해,25.5,
동해,25.6,
동해,25.7,
동해,25.7,0.5
동해,25.8,
동해,25.9,
동해,25.9,
동해,26,
동해,26,0
동해,26.1,14.5
동해,26.2,
동해,26.2,
동해,26.3,
동해,26.5,0
동해,26.6,
동해,26.7,
동해,26.9,0.5
동해,26.9,1.4
동해,27.3,
동해,27.6,
동해,27.8,0
동해,3,0.2
동해,3.1,
동해,3.4,
동해,3.6,67.3
동해,3.8,
동해,4.1,
동해,4.2,
동해,4.3,
동해,4.5,0.4
동해,4.7,
동해,4.8,
동해,4.8,
동해,4.8,0.3
동해,4.9,
동해,4.9,0
동해,5.1,
동해,5.1,
동해,5.2,
동해,5.3,0.9
동해,5.6,11.6
동해,5.7,
동해,5.7,
동해,5.7,
동해,5.8,
동해,6,
동해,6.1,
동해,6.2,
동해,6.2,
동해,6.4,
동해,6.4,
동해,6.5,
동해,6.5,0
동해,6.6,
동해,6.6,0.4
동해,6.7,
동해,6.8,
동해,7,
동해,7.3,
동해,7.3,
동해,7.4,
동해,7.4,
동해,7.4,0
동해,7.5,
동해,7.7,
동해,7.7,1.5
동해,7.7,18.8
동해,7.8,
동해,7.8,
동해,7.9,
동해,7.9,
동해,8,
동해,8,
동해,8,
동해,8.1,
동해,8.2,
동해,8.2,
동해,8.3,
동해,8.3,
동해,8.3,
동해,8.3,9.3
동해,8.4,
동해,8.4,
동해,8.5,
동해,8.5,
동해,8.6,
동해,8.6,1.9
동해,8.8,
동해,8.8,1.6
동해,8.9,
동해,8.9,
동해,8.9,1.5
동해,9,
동해,9.1,0
동해,9.1,0
동해,9.2,
동해,9.4,
동해,9.4,0
동해,9.5,
동해,9.5,0
동해,9.9,
동해,9.9,3.1
목포,-0.3,
목포,-0.8,0
목포,-1,0
목포,-1.1,0.6
목포,-1.2,0.6
목포,-1.4,0.5
목포,-1.5,
목포,-1.5,0
목포,-2.2,0.6
목포,-2.3,1.3
목포,-2.6,0.5
목포,-2.7,0
목포,-3.3,0.1
목포,-3.3,0.5
목포,-6.4,6.7
목포,-7.4,2.3
목포,-7.5,2.4
목포,-9.9,0.9
목포,0.4,
목포,0.4,0.3
목포,0.7,0.3
목포,0.8,0
목포,1,0.2
목포,1.1,
목포,1.1,0
목포,1.1,0.7
목포,1.1,0.9
목포,1.2,1.6
목포,1.3,0
목포,1.3,0.3
목포,1.9,
목포,10,4
목포,10.2,
목포,10.3,
목포,10.3,5.9
목포,10.6,0
목포,10.6,0.1
목포,10.7,
목포,10.7,
목포,10.7,37.5
목포,10.8,
목포,10.9,
목포,11,
목포,11,
목포,11,
목포,11.1,
목포,11.1,
목포,11.1,
목포,11.1,
목포,11.1,9.3
목포,11.2,
목포,11.2,
목포,11.2,
목포,11.3,
목포,11.4,
목포,11.5,
목포,11.6,
목포,11.6,25.6
목포,11.7,
목포,11.7,1.9
목포,11.8,
목포,11.8,
목포,11.9,
목포,11.9,0
목포,12,
목포,12,
목포,12.1,
목포,12.1,
목포,12.2,
목포,12.4,
목포,12.5,0.2
목포,12.7,
목포,12.7,
목포,12.8,
목포,13.1,
목포,13.1,0.5
목포,13.3,
목포,13.3,3.6
목포,13.5,
목포,13.6,
목포,13.7,
목포,13.7,13.1
목포,13.8,
목포,13.8,
목포,14,
목포,14.2,
목포,14.2,32
목포,14.3,
목포,14.5,
목포,14.5,
목포,14.5,0
목포,14.5,3.5
목포,14.6,0.1
목포,14.7,41.7
목포,14.8,
목포,14.9,
목포,14.9,
목포,15,0.9
목포,15.1,
목포,15.3,
목포,15.5,
목포,15.5,1.1
목포,15.6,2.7
목포,15.7,
목포,15.8,
목포,15.8,0
목포,15.9,
목포,15.9,
목포,15.9,
목포,16,3.5
목포,16.1,
목포,16.2,11.6
목포,16.3,
목포,16.4,
목포,16.5,
목포,16.5,
목포,16.9,
목포,16.9,
목포,17,0.3
목포,17.2,23.2
목포,17.4,
목포,17.8,
목포,17.8,0
목포,17.9,
목포,18,1.3
목포,18.1,
목포,18.2,0.4
목포,18.4,
목포,18.4,0
목포,18.4,0
목포,18.6,1.3
목포,18.8,
목포,19,2.5
목포,19.4,
목포,19.5,
목포,19.5,31.8
목포,19.6,4.3
목포,19.7,
목포,19.9,0
목포,2.2,
목포,2.5,
목포,2.6,2.2
목포,2.8,
목포,2.9,
목포,2.9,0
목포,20.2,13.9
목포,20.4,
목포,20.6,
목포,20.9,
목포,21,
목포,21.3,
목포,21.3,33.5
목포,21.4,
목포,21.4,
목포,21.4,1.9
목포,21.5,
목포,21.5,0
목포,21.5,49.1
목포,21.6,18.7
목포,21.9,5.3
목포,22,
목포,22,
목포,22.1,
목포,22.2,
목포,22.2,
목포,22.3,
목포,22.3,4.4
목포,22.3,6
목포,22.4,0.5
목포,22.5,
목포,22.5,
목포,22.5,0
목포,22.5,0
목포,22.5,0.1
목포,22.5,0.4
목포,22.6,
목포,22.6,
목포,22.7,
목포,22.7,24.7
목포,22.8,
목포,22.9,
목포,22.9,0.2
목포,22.9,0.2
목포,23,
목포,23.1,154.5
목포,23.1,43.7
목포,23.2,
목포,23.2,
목포,23.2,
목포,23.2,0.5
목포,23.2,45.1
목포,23.3,
목포,23.3,
목포,23.3,18.5
목포,23.4,0
목포,23.5,
목포,23.5,
목포,23.5,
목포,23.5,1.7
목포,23.5,2.1
목포,23.5,2.1
목포,23.7,
목포,23.8,
목포,23.9,
목포,23.9,
목포,23.9,
목포,24,
목포,24,0
목포,24.2,
목포,24.2,45.1
목포,24.2,5.8
목포,24.3,
목포,24.3,0
목포,24.3,1
목포,24.3,14.4
목포,24.4,
목포,24.4,0
목포,24.4,0.9
목포,24.5,
목포,24.6,
목포,24.6,
목포,24.6,10.5
목포,24.7,0
목포,24.7,0
목포,24.7,0.1
목포,24.8,
목포,24.9,0.9
목포,25.1,
목포,25.2,
목포,25.3,
목포,25.3,
목포,25.3,5.5
목포,25.4,
목포,25.4,0.5
목포,25.4,10.7
목포,25.4,33.6
목포,25.5,0
목포,25.5,0.9
목포,25.7,5.3
목포,25.8,1.1
목포,25.9,10.9
목포,26,
목포,26.1,
목포,26.1,8.2
목포,26.2,
목포,26.2,
목포,26.2,0.1
목포,26.3,
목포,26.3,
목포,26.3,8.6
목포,26.4,
목포,26.4,0
목포,26.5,1.1
목포,26.6,
목포,26.6,39
목포,26.7,0
목포,26.7,19.2
목포,26.9,0
목포,27.1,11.8
목포,27.2,
목포,27.2,18
목포,27.3,
목포,27.4,
목포,27.6,
목포,27.6,
목포,27.9,
목포,27.9,2.1
목포,28,
목포,28.3,
목포,28.3,
목포,28.3,
목포,28.3,0
목포,28.3,0.6
목포,28.4,
목포,28.5,
목포,28.6,
목포,28.6,
목포,28.7,
목포,28.8,
목포,28.9,
목포,28.9,
목포,28.9,
목포,29,
목포,29.1,
목포,3.2,
목포,3.5,0.2
목포,3.6,
목포,3.8,
목포,3.8,
목포,3.8,
목포,3.9,
목포,4.5,1.2
목포,4.7,
목포,5.1,
목포,5.1,0.1
목포,5.2,
목포,5.2,
목포,5.2,
목포,5.3,
목포,5.3,
목포,5.4,
목포,5.6,
목포,5.6,13.3
목포,5.7,
목포,6.2,
목포,6.2,
목포,6.3,
목포,6.4,6
목포,6.6,
목포,6.6,
목포,6.6,
목포,6.7,3.7
목포,6.8,
목포,6.8,
목포,6.8,
목포,6.8,
목포,6.8,0
목포,6.8,13.2
목포,6.9,
목포,6.9,
목포,7.1,
목포,7.2,
목포,7.3,2.6
목포,7.4,
목포,7.4,9.9
목포,7.5,
목포,7.6,2.6
목포,7.7,1.1
목포,7.8,
목포,7.9,1.6
목포,8,
목포,8.1,
목포,8.1,
목포,8.1,
목포,8.1,
목포,8.1,2.3
목포,8.2,
목포,8.2,
목포,8.2,2.8
목포,8.3,
목포,8.3,0
목포,8.4,
목포,8.5,7.5
목포,8.6,0.5
목포,8.6,12.2
목포,8.7,
목포,8.7,15.5
목포,8.8,
목포,8.8,
목포,8.8,0.1
목포,8.9,
목포,8.9,5
목포,9.1,
목포,9.1,0.2
목포,9.1,1.6
목포,9.2,0.1
목포,9.3,
목포,9.3,
목포,9.4,
목포,9.6,0.5
목포,9.7,5.9
목포,9.7,6.3
목포,9.8,
목포,9.8,0.7
목포,9.9,13.9
문경,-0.2,1
문경,-0.3,
문경,-0.3,
문경,-0.7,0.3
문경,-1.8,
문경,-1.9,
문경,-10,
문경,-10.7,
문경,-12.2,0.6
문경,-12.7,
문경,-2.2,
문경,-2.2,0
문경,-2.2,0
문경,-2.3,
문경,-2.5,1.9
문경,-2.9,
문경,-3,
문경,-3,0
문경,-3.2,
문경,-3.4,
문경,-3.5,
문경,-3.5,0.4
문경,-3.7,0
문경,-4,0.2
문경,-4.2,
문경,-4.2,2.9
문경,-4.6,0
문경,-4.6,0
문경,-4.8,0
문경,-5.3,
문경,-5.9,
문경,-6.3,
문경,-6.4,0.4
문경,-7.2,
문경,-7.3,
문경,-7.4,
문경,-7.7,
문경,-8.1,
문경,0.4,
문경,0.4,
문경,0.4,
문경,0.5,
문경,0.9,
문경,1.5,0
문경,1.6,
문경,1.7,
문경,1.7,
문경,1.7,0
문경,1.7,0.2
문경,1.7,2.2
문경,1.8,2.8
문경,1.9,
문경,10.2,
문경,10.3,
문경,10.3,
문경,10.3,
문경,10.4,
문경,10.4,19.7
문경,10.5,5.5
문경,10.6,0.3
문경,10.7,
문경,10.7,23.9
문경,10.8,
문경,10.8,31.9
문경,11.1,
문경,11.2,
문경,11.2,
문경,11.2,
문경,11.4,
문경,11.6,
문경,11.6,
문경,11.7,
문경,11.7,1.6
문경,11.8,
문경,12,
문경,12,9
문경,12.1,
문경,12.1,
문경,12.2,
문경,12.3,
문경,12.3,
문경,12.3,
문경,12.3,0
문경,12.3,0.7
문경,12.4,
문경,12.6,
문경,12.6,0.5
문경,12.7,16.7
문경,12.8,
문경,13.2,
문경,13.2,5.7
문경,13.5,
문경,13.5,43.2
문경,13.6,
문경,13.7,
문경,13.8,
문경,13.8,0.5
문경,14.1,0
문경,14.1,0.7
문경,14.1,4.1
문경,14.4,
문경,14.4,
문경,14.7,
문경,14.7,12.3
문경,14.7,18.4
문경,14.8,
문경,14.9,
문경,14.9,1.8
문경,15,2.3
문경,15.1,
문경,15.1,
문경,15.1,2.4
문경,15.2,14.5
문경,15.3,0.8
